eval_count,function_count,document_write,setTimeout,length,entropy,iframe_count,window_location,createElement_count,appendChild_count,dispatchEvent_count,onmouseover_count,fromCharCode_count,charCodeAt_count,escape_count,unescape_count,digit_count,hex_count,backslash_count,pipe_count,percent_count,curly_brace_count,space_count,parseInt_count,classid_count,ActiveXObject_count,concat_count,indexOf_count,substring_count,replace_count,addEventListener_count,attachEvent_count,getElementById_count,search_count,split_count,onerror_count,onload_count,onbeforeunload_count,setAttribute_count,charAt_count,consoleLog_count,js_file_count,php_file_count,random_count,decode_count,toString_count,encoded_char_count,long_string_count,max_word_length,min_word_length,entropy_longest_word,popup_window,right_clic,share_of_digits,share_of_hex,share_of_backslash,share_of_pipe,share_of_percent,share_of_curly_braces,share_of_spaces,unsafe_anchor_percent
0.0,2086.0,0.0,18.0,310375.0,5.615476152938378,14.0,2.0,19.0,17.0,0.0,0.0,6.0,15.0,0.0,0.0,10743.0,0.0,1073.0,2530.0,34.0,7902.0,7099.0,2.0,0.0,0.0,39.0,106.0,41.0,50.0,9.0,1.0,7.0,2.0,89.0,13.0,8.0,0.0,13.0,9.0,1.0,15.0,0.0,9.0,12.0,20.0,17.0,304.0,176.0,1.0,5.30643080362647,0.0,0.0,0.04838709677419355,0.0,0.03036305498174821,0.07159229180225812,0.0009621098503070262,0.025459524768425293,0.29838709677419356,0.0
0.0,5609.0,0.0,32.0,1078209.0,5.542783314565379,16.0,24.0,1830.0,15.0,4.0,0.0,3.0,61.0,2.0,1.0,44049.0,0.0,2575.0,4091.0,411.0,25729.0,24577.0,17.0,1.0,1.0,299.0,106.0,38.0,133.0,49.0,1.0,13.0,1.0,40.0,18.0,19.0,0.0,35.0,17.0,8.0,42.0,0.0,8.0,14.0,45.0,51.0,888.0,5759.0,1000.0,5.954196310386875,0.0,0.0,0.25,0.0,0.03492516037063435,0.006215967753341348,0.00038118769181114234,0.1111111111111111,0.02328159645232816,0.0
1.0,2118.0,1.0,29.0,1473855.0,5.451741045204111,18.0,13.0,406.0,28.0,2.0,0.0,6.0,164.0,2.0,0.0,810935.0,0.0,2647.0,3304.0,213.0,9857.0,148392.0,34.0,3.0,0.0,321.0,93.0,42.0,175.0,32.0,1.0,11.0,0.0,48.0,10.0,5.0,0.0,58.0,15.0,2.0,5.0,1.0,6.0,6.0,31.0,71.0,1926.0,240.0,6.0,5.954196310386875,0.0,0.0,0.5502135556075733,0.0,0.0205761316872428,0.047619047619047616,0.00046348983912768165,0.03378755964406998,0.36007462686567165,0.0
3.0,3246.0,1.0,24.0,476746.0,5.607997885335013,71.0,65.0,69.0,69.0,40.0,0.0,2.0,6.0,8.0,0.0,10958.0,98.0,621.0,1875.0,32.0,11453.0,10046.0,46.0,0.0,0.0,104.0,41.0,14.0,62.0,51.0,1.0,39.0,1.0,57.0,22.0,19.0,0.0,18.0,19.0,76.0,10.0,0.0,14.0,29.0,26.0,17.0,466.0,360.0,3.0,5.701112650764577,1.0,0.0,0.20685219831618334,0.0002712787749271976,0.016483516483516484,0.05063291139240506,0.00016513379427201126,0.045454545454545456,0.46496815286624205,14.285714285714285
0.0,614.0,0.0,9.0,96361.0,5.630030417343148,1.0,4.0,24.0,23.0,2.0,0.0,2.0,1.0,1.0,0.0,4528.0,20.0,276.0,1129.0,14.0,3140.0,1295.0,18.0,0.0,0.0,12.0,18.0,5.0,31.0,28.0,1.0,5.0,0.0,11.0,2.0,3.0,0.0,15.0,3.0,0.0,3.0,0.0,2.0,0.0,8.0,32.0,111.0,34.0,3.0,3.998652546878167,0.0,0.0,0.22784810126582278,0.00020755284814395866,0.0030846260449729538,0.01261790871295096,0.0009818360333824251,0.05063291139240506,0.17623956799214532,0.0
2.0,2793.0,0.0,26.0,510219.0,5.704989038863064,21.0,4.0,33.0,19.0,12.0,1.0,7.0,31.0,1.0,0.0,25911.0,1.0,662.0,2996.0,39.0,11035.0,9116.0,7.0,1.0,5.0,159.0,140.0,55.0,77.0,20.0,6.0,26.0,4.0,110.0,22.0,9.0,1.0,54.0,13.0,2.0,10.0,0.0,10.0,13.0,26.0,192.0,398.0,225.0,3.0,5.954196310386875,0.0,0.0,0.07819383259911894,1.301219242430157e-05,0.010606060606060607,0.013071895424836602,0.0022026431718061676,0.04,0.44677871148459386,11.11111111111111
0.0,3917.0,0.0,49.0,752503.0,5.6287054719553025,21.0,22.0,107.0,24.0,5.0,0.0,7.0,26.0,1.0,1.0,23814.0,12.0,1566.0,3773.0,246.0,20023.0,15860.0,8.0,0.0,1.0,472.0,138.0,55.0,109.0,81.0,1.0,12.0,2.0,110.0,21.0,23.0,0.0,22.0,18.0,14.0,68.0,5.0,10.0,13.0,27.0,1328.0,726.0,176.0,3.0,5.30643080362647,1.0,0.0,0.3677128352237341,0.0003315649867374005,0.018775579089489895,0.032642785817757335,0.0053475935828877,0.03164108618654073,0.5946601941747572,9.523809523809524
0.0,1986.0,0.0,31.0,777200.0,5.5225539521275495,29.0,15.0,11.0,6.0,12.0,0.0,19.0,45.0,1.0,1.0,94449.0,92.0,302.0,3038.0,41.0,17291.0,20034.0,11.0,0.0,1.0,75.0,77.0,31.0,81.0,106.0,2.0,2.0,1.0,48.0,26.0,9.0,0.0,44.0,45.0,7.0,8.0,0.0,17.0,18.0,65.0,45.0,679.0,62.0,1.0,5.954196310386875,0.0,0.0,0.12152470406587751,0.00011837364899639733,0.0012135001896094045,0.00676818950930626,6.258173390246745e-05,0.0273972602739726,0.2465753424657534,0.0
0.0,713.0,1.0,7.0,81266.0,5.520422998924482,6.0,14.0,18.0,12.0,7.0,0.0,0.0,8.0,0.0,0.0,1934.0,3.0,102.0,619.0,26.0,2302.0,2201.0,12.0,0.0,1.0,107.0,7.0,2.0,14.0,44.0,1.0,11.0,0.0,16.0,3.0,5.0,0.0,10.0,18.0,22.0,7.0,0.0,3.0,3.0,7.0,46.0,68.0,51.0,2.0,4.6717302202432744,0.0,0.0,0.2675324675324675,3.6915807348706716e-05,0.010365029292474088,0.02127659574468085,0.00031993699702212485,0.0425531914893617,0.546875,100.0
0.0,870.0,0.0,9.0,198060.0,5.627794194530558,3.0,11.0,23.0,12.0,3.0,0.0,2.0,7.0,1.0,0.0,45079.0,2.0,174.0,1461.0,33.0,5049.0,6203.0,3.0,0.0,1.0,108.0,21.0,7.0,20.0,15.0,1.0,4.0,0.0,20.0,35.0,10.0,0.0,14.0,2.0,1.0,159.0,0.0,3.0,2.0,8.0,57.0,198.0,63.0,6.0,4.106936732175321,0.0,0.0,0.5205066623559569,7.970667941973537e-05,0.01098901098901099,0.008123476848090982,0.003320587643389012,0.031978185423896875,0.07162321317229753,0.0
0.0,228.0,0.0,3.0,73207.0,5.5197234647939855,3.0,2.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,4790.0,11.0,150.0,136.0,2.0,714.0,548.0,1.0,0.0,0.0,0.0,13.0,4.0,2.0,15.0,0.0,11.0,0.0,12.0,1.0,3.0,1.0,13.0,1.0,16.0,12.0,4.0,2.0,0.0,3.0,3.0,39.0,43.0,5.0,5.169925001442311,0.0,0.0,0.28205128205128205,0.00015025885502752468,0.036105032822757115,0.02702702702702703,6.194443584105058e-05,0.05902383654937571,0.21334792122538293,33.33333333333333
3.0,3611.0,3.0,26.0,466550.0,5.545762948390797,22.0,17.0,17.0,18.0,98.0,0.0,7.0,11.0,2.0,2.0,36561.0,8031.0,403.0,2239.0,88.0,11001.0,40466.0,25.0,0.0,0.0,28.0,46.0,33.0,38.0,40.0,2.0,9.0,2.0,64.0,15.0,3.0,0.0,33.0,7.0,17.0,14.0,1.0,28.0,8.0,86.0,39.0,480.0,258.0,4.0,5.954196310386875,0.0,0.0,0.2899802507911581,0.0636971470721203,0.007874015748031496,0.030187237294612153,0.002898550724637681,0.04631578947368421,0.564935064935065,21.428571428571427
1.0,4528.0,1.0,67.0,2107958.0,5.981947044722822,90.0,83.0,49.0,20.0,5.0,1.0,18.0,84.0,5.0,3.0,607242.0,161.0,47427.0,9444.0,374.0,36094.0,81716.0,58.0,1.0,1.0,106.0,134.0,35.0,190.0,91.0,2.0,25.0,5.0,80.0,17.0,10.0,0.0,23.0,26.0,5.0,20.0,549.0,14.0,11.0,61.0,1414.0,1381.0,216.0,6.0,5.954196310386875,1.0,0.0,0.2880712044547377,0.00042111540654638283,0.022499025122891442,0.032,0.0019230769230769232,0.05698005698005698,0.19014084507042253,0.0
1.0,11903.0,3.0,55.0,4165596.0,6.0173185817370936,35.0,27.0,5031.0,73.0,14.0,0.0,15.0,22.0,1.0,0.0,334707.0,5.0,3237.0,10247.0,703.0,58729.0,273809.0,35.0,0.0,14.0,148.0,115.0,15.0,179.0,99.0,3.0,13.0,3.0,114.0,40.0,42.0,0.0,40.0,21.0,8.0,35.0,0.0,24.0,10.0,202.0,256.0,4492.0,830.0,2.0,4.205035817139339,1.0,0.0,0.17510091069820197,3.3358908496513995e-05,0.006232686980609419,0.0049504950495049506,0.000632688927943761,0.027461430098949406,0.39942666029622553,0.0
2.0,2661.0,1.0,39.0,893917.0,5.832541658056952,36.0,39.0,42.0,14.0,4.0,0.0,7.0,27.0,2.0,1.0,132527.0,46.0,3567.0,3432.0,655.0,18882.0,35017.0,32.0,1.0,1.0,623.0,78.0,15.0,75.0,25.0,1.0,8.0,1.0,35.0,19.0,29.0,0.0,19.0,12.0,9.0,129.0,0.0,14.0,18.0,38.0,1673.0,661.0,2468.0,6.0,4.814238257692061,1.0,0.0,0.2474258947057912,0.0003287710395597327,0.0671046457062412,0.04878048780487805,0.0013698630136986301,0.03525240701015453,0.14912280701754385,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2085.0,1.0,18.0,310254.0,5.615390598805565,14.0,1.0,17.0,17.0,0.0,0.0,6.0,15.0,2.0,0.0,10720.0,0.0,331.0,2164.0,39.0,7896.0,7098.0,87.0,0.0,0.0,39.0,106.0,41.0,50.0,9.0,2.0,4.0,2.0,89.0,13.0,8.0,0.0,10.0,16.0,6.0,15.0,1.0,9.0,12.0,20.0,13.0,304.0,176.0,1.0,5.30643080362647,0.0,0.0,0.0684931506849315,0.0,0.0026446869070208727,0.0136986301369863,0.00016279574560451487,0.025450115067009612,0.10708898944193061,0.0
3.0,2340.0,0.0,40.0,817561.0,5.631661812948847,42.0,9.0,24.0,28.0,10.0,2.0,7.0,15.0,2.0,1.0,377175.0,12.0,1177.0,2406.0,599.0,9017.0,137279.0,281.0,0.0,1.0,40.0,148.0,49.0,72.0,61.0,3.0,9.0,6.0,129.0,14.0,9.0,0.0,16.0,31.0,13.0,449.0,1.0,17.0,13.0,23.0,1072.0,386.0,1166.0,4.0,5.672425341971496,0.0,0.0,0.4613417225136718,0.00013905304873809357,0.0697014636662583,0.024096385542168676,0.008583690987124463,0.04962779156327544,0.3476407742228016,0.0
1.0,5581.0,0.0,28.0,885291.0,5.779615642237947,69.0,6.0,63.0,48.0,6.0,0.0,4.0,5.0,8.0,2.0,16406.0,30.0,1981.0,3301.0,552.0,15665.0,30411.0,60.0,1.0,2.0,152.0,106.0,79.0,100.0,59.0,7.0,124.0,3.0,40.0,5.0,8.0,0.0,37.0,22.0,79.0,9.0,6.0,5.0,4.0,48.0,635.0,760.0,85.0,5.0,5.954196310386875,0.0,0.0,0.09983699532540313,0.007737941707505804,0.008219917012448133,0.012558518899230176,0.004067676708129458,0.041237113402061855,0.45953205626634624,100.0
0.0,1.0,0.0,0.0,341.0,4.817292390507667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,3.521928094887363,0.0,0.0,0.01466275659824047,0.0,0.0,0.0,0.0,0.005865102639296188,0.1906158357771261,0.0
0.0,2587.0,0.0,26.0,422781.0,5.702557072611947,21.0,11.0,9.0,5.0,1.0,0.0,7.0,15.0,0.0,0.0,17983.0,42.0,634.0,2651.0,22.0,9947.0,8383.0,11.0,0.0,0.0,41.0,132.0,50.0,72.0,17.0,0.0,33.0,2.0,102.0,20.0,9.0,0.0,23.0,13.0,13.0,8.0,0.0,10.0,13.0,24.0,13.0,361.0,176.0,6.0,5.954196310386875,0.0,0.0,0.1725094577553594,0.010592686002522068,0.046914311084800944,0.011627906976744186,0.0011111111111111111,0.03017241379310345,0.6990291262135923,0.0
2.0,708.0,0.0,11.0,178664.0,5.629558975660595,4.0,12.0,33.0,23.0,8.0,1.0,7.0,11.0,4.0,1.0,6148.0,26.0,278.0,1321.0,92.0,3330.0,9807.0,24.0,1.0,2.0,25.0,33.0,6.0,39.0,30.0,5.0,20.0,4.0,33.0,2.0,5.0,0.0,23.0,9.0,27.0,5.0,11.0,2.0,4.0,4.0,44.0,220.0,170.0,4.0,5.977279923499916,0.0,0.0,0.4096481876332623,0.023809523809523808,0.04218362282878412,0.042105263157894736,0.0018665422305179655,0.036036036036036036,0.38147833474936277,0.0
1.0,2025.0,2.0,21.0,786235.0,5.597226494891373,13.0,59.0,24.0,127.0,4.0,0.0,6.0,15.0,2.0,1.0,12027.0,37.0,2680.0,2070.0,80.0,7602.0,391580.0,30.0,1.0,1.0,104.0,99.0,41.0,50.0,64.0,2.0,5.0,2.0,87.0,11.0,8.0,0.0,316.0,17.0,23.0,40.0,0.0,10.0,12.0,19.0,2442.0,626.0,176.0,4.0,5.30643080362647,1.0,0.0,0.06591753606028788,0.00022117281367684858,0.019956958499951598,0.014357859456031886,0.0013500286881096223,0.04395604395604396,0.5274725274725275,50.0
0.0,1.0,0.0,0.0,217.0,4.892499197942735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,3.277613436819116,0.0,0.0,0.055299539170506916,0.0,0.0,0.0,0.0,0.009216589861751152,0.06451612903225806,0.0
5.0,7913.0,0.0,20.0,1604107.0,5.764936528298818,40.0,61.0,28.0,31.0,3.0,0.0,16.0,79.0,2.0,2.0,76787.0,17.0,2739.0,2926.0,473.0,34594.0,20001.0,38.0,0.0,1.0,892.0,164.0,42.0,124.0,17.0,1.0,2.0,2.0,39.0,16.0,11.0,0.0,26.0,30.0,12.0,7.0,2.0,6.0,15.0,40.0,232.0,1320.0,3671.0,3.0,4.927838083279577,0.0,0.0,0.5619334433027134,1.0597796780389338e-05,0.002779683984676992,0.012663237039968342,0.0006775067750677507,0.0362963703629637,0.027820588816439437,6.122448979591836
1.0,4161.0,1.0,48.0,1700553.0,5.62179369443544,139.0,66.0,186.0,28.0,12.0,0.0,7.0,52.0,3.0,3.0,141247.0,191.0,1340.0,9506.0,332.0,41102.0,44765.0,74.0,1.0,0.0,268.0,140.0,55.0,233.0,76.0,5.0,19.0,2.0,110.0,23.0,27.0,1.0,24.0,13.0,51.0,51.0,0.0,14.0,13.0,72.0,1201.0,1438.0,187.0,2.0,5.73491969598484,1.0,0.0,0.08305945183713768,0.00011231640531050781,0.005565153830819324,0.03187250996015936,0.001193952558367018,0.03558718861209965,0.2811320754716981,0.0
0.0,1062.0,0.0,22.0,423653.0,7.7293178924336345,34.0,13.0,39.0,8.0,2.0,1.0,5.0,14.0,2.0,1.0,24970.0,5.0,896.0,959.0,169.0,6870.0,15031.0,8.0,1.0,1.0,65.0,20.0,8.0,23.0,10.0,1.0,5.0,3.0,22.0,17.0,11.0,1.0,6.0,18.0,4.0,270.0,2.0,10.0,6.0,34.0,894.0,408.0,64.0,1000.0,5.954196310386875,0.0,0.0,0.49117768554399355,0.00010377211643231463,0.047485293338279715,0.0136986301369863,0.0024730215827338128,0.05139186295503212,1.0,0.0
4.0,3472.0,0.0,23.0,415297.0,5.704741081675314,89.0,35.0,25.0,23.0,4.0,0.0,0.0,7.0,2.0,2.0,9563.0,21.0,1694.0,1962.0,103.0,12528.0,21699.0,24.0,0.0,1.0,230.0,98.0,26.0,56.0,50.0,1.0,33.0,1.0,77.0,15.0,11.0,0.0,11.0,10.0,23.0,236.0,0.0,11.0,10.0,25.0,15.0,395.0,64.0,3.0,4.315824333525708,0.0,0.0,0.3466135458167331,0.0016019223067681217,0.06383780524570395,0.01120632827949901,0.017167381974248927,0.05555555555555555,0.3955196675294375,100.0
2.0,2654.0,0.0,22.0,456580.0,5.63342800520674,21.0,12.0,7.0,6.0,1.0,0.0,7.0,15.0,2.0,0.0,21020.0,3.0,405.0,2883.0,22.0,10419.0,8810.0,14.0,0.0,2.0,42.0,138.0,55.0,77.0,36.0,1.0,4.0,2.0,108.0,21.0,11.0,0.0,10.0,13.0,1.0,10.0,1.0,10.0,13.0,26.0,13.0,387.0,176.0,4.0,5.30643080362647,0.0,0.0,0.2458628841607565,7.679115365909847e-05,0.0017049666419570052,0.03389830508474576,0.0004863439731742903,0.07692307692307693,0.2675438596491228,0.0
0.0,1969.0,0.0,18.0,388935.0,5.725144298474814,11.0,22.0,11.0,8.0,0.0,0.0,0.0,3.0,1.0,1.0,16597.0,39.0,1113.0,1176.0,287.0,9471.0,109089.0,16.0,0.0,0.0,226.0,118.0,16.0,79.0,13.0,1.0,5.0,0.0,68.0,11.0,23.0,0.0,7.0,14.0,20.0,554.0,0.0,3.0,10.0,15.0,41.0,278.0,201.0,4.0,5.954196310386875,0.0,0.0,0.060308095706325796,0.00010027382467507424,0.0031777120473259254,0.007453416149068323,0.014678899082568808,0.027040530817811177,0.28048131435844037,3.873239436619718
2.0,3611.0,0.0,35.0,641170.0,5.930489186241932,50.0,13.0,25.0,66.0,98.0,0.0,19.0,35.0,5.0,3.0,20611.0,133.0,1885.0,2831.0,330.0,11258.0,11055.0,45.0,0.0,1.0,46.0,118.0,42.0,93.0,45.0,4.0,27.0,7.0,92.0,62.0,13.0,0.0,43.0,14.0,19.0,44.0,0.0,28.0,13.0,86.0,798.0,699.0,360.0,3.0,5.712613704798236,1.0,0.0,0.23076923076923078,0.0018407731247123793,0.010071942446043165,0.008368200836820083,0.009739900387382401,0.0425531914893617,0.6090651558073654,66.66666666666666
2.0,5390.0,1.0,47.0,1508732.0,5.817030176405983,94.0,22.0,293.0,138.0,9.0,0.0,7.0,56.0,7.0,5.0,105653.0,4.0,7268.0,9362.0,545.0,27662.0,92914.0,12.0,2.0,1.0,142.0,64.0,21.0,95.0,54.0,2.0,31.0,3.0,61.0,16.0,8.0,0.0,330.0,35.0,40.0,10.0,0.0,14.0,4.0,31.0,5354.0,1356.0,679.0,3.0,5.954196310386875,0.0,0.0,0.2450231449271329,1.7771301125811928e-05,0.022556390977443608,0.0073217760638345135,0.0010157793671555396,0.035341365461847386,0.09265077913647328,0.0
3.0,2950.0,0.0,19.0,609248.0,5.599804536872615,4.0,18.0,36.0,9.0,2.0,0.0,3.0,25.0,1.0,1.0,25965.0,2.0,1135.0,3805.0,57.0,14710.0,10321.0,11.0,0.0,1.0,146.0,30.0,7.0,42.0,41.0,0.0,4.0,1.0,26.0,51.0,9.0,2.0,10.0,18.0,9.0,21.0,0.0,4.0,48.0,54.0,631.0,572.0,3000.0,3.0,5.4788347901408905,0.0,0.0,0.3569678728914398,2.187872622055944e-05,0.0018629523609433268,0.0074748599063483535,0.000273484077756993,0.03605677023398542,0.2658959537572254,0.0
0.0,9255.0,0.0,65.0,1723409.0,5.612834694810583,13.0,18.0,42.0,62.0,7.0,1.0,36.0,215.0,3.0,3.0,136734.0,22.0,16546.0,10499.0,841.0,34958.0,26217.0,59.0,0.0,1.0,147.0,354.0,35.0,179.0,60.0,1.0,10.0,4.0,137.0,23.0,15.0,0.0,65.0,66.0,12.0,464.0,0.0,12.0,7.0,114.0,9752.0,1840.0,214.0,1.0,5.954196310386875,0.0,0.0,0.19497302854568035,3.1370446472749775e-05,0.023593427606278083,0.006538730573887656,0.0011992066128901164,0.02836085842364464,0.06423672268385172,0.0
0.0,959.0,0.0,12.0,450134.0,5.545912155242221,9.0,16.0,102.0,12.0,3.0,0.0,3.0,17.0,2.0,1.0,11483.0,75.0,31004.0,1763.0,105.0,11519.0,7278.0,26.0,1.0,1.0,253.0,39.0,3.0,38.0,31.0,1.0,2.0,1.0,36.0,28.0,15.0,0.0,21.0,4.0,2.0,4.0,0.0,2.0,3.0,43.0,53.0,405.0,102.0,2.0,5.063065298942334,0.0,0.0,0.30117647058823527,0.0004284068475624229,0.14930555555555555,0.046511627906976744,0.018823529411764704,0.041666666666666664,0.21951219512195122,0.0
2.0,3727.0,3.0,19.0,605695.0,5.607862311076573,100.0,19.0,26.0,23.0,0.0,0.0,5.0,4.0,2.0,1.0,116956.0,109.0,35910.0,3596.0,1497.0,15812.0,67006.0,74.0,0.0,0.0,663.0,95.0,14.0,74.0,18.0,1.0,55.0,1.0,65.0,19.0,13.0,0.0,20.0,3.0,87.0,59.0,0.0,21.0,18.0,58.0,19987.0,645.0,360.0,1.0,5.701112650764577,0.0,0.0,0.3890127098708408,0.00027816793788269556,0.1228128616612464,0.012558518899230176,0.0032930265707868727,0.038834951456310676,0.31215469613259667,28.666666666666668
0.0,3424.0,0.0,23.0,475015.0,5.627806280785508,21.0,13.0,25.0,41.0,2.0,0.0,7.0,15.0,1.0,1.0,16646.0,29.0,1026.0,2935.0,1170.0,11225.0,38665.0,18.0,0.0,1.0,60.0,125.0,50.0,73.0,34.0,1.0,2.0,2.0,102.0,18.0,12.0,0.0,40.0,43.0,2.0,11.0,0.0,10.0,13.0,24.0,244.0,569.0,1847.0,2.0,5.716943898234397,0.0,0.0,0.2391948821969106,6.105070366198962e-05,0.014480809983517777,0.015873015873015872,0.0024630801132595813,0.032001236762773444,0.08139742955485617,0.0
3.0,1439.0,0.0,34.0,577179.0,5.733725893934611,17.0,11.0,21.0,9.0,9.0,0.0,6.0,7.0,4.0,2.0,15187.0,6.0,2451.0,2695.0,88.0,11088.0,11533.0,48.0,0.0,0.0,19.0,83.0,24.0,37.0,55.0,5.0,48.0,2.0,53.0,52.0,8.0,0.0,25.0,13.0,12.0,10.0,1.0,16.0,14.0,28.0,14.0,595.0,3015.0,6.0,5.701112650764577,0.0,0.0,0.1822429906542056,3.552492517562635e-05,0.015486488023403489,0.011730205278592375,0.00017762462587813174,0.06060606060606061,0.045928729689807976,60.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,2525.0,0.0,32.0,412345.0,5.622083668257489,14.0,5.0,48.0,48.0,5.0,0.0,7.0,15.0,0.0,0.0,17184.0,0.0,426.0,2623.0,22.0,9757.0,8261.0,8.0,0.0,0.0,40.0,130.0,50.0,72.0,38.0,1.0,12.0,2.0,104.0,20.0,9.0,0.0,38.0,13.0,1.0,7.0,0.0,9.0,13.0,23.0,56.0,351.0,176.0,1.0,5.30643080362647,0.0,0.0,0.04167384107967843,0.0,0.004576659038901602,0.01340033500837521,6.125720197520445e-05,0.05263157894736842,0.2935153583617747,0.0
20.0,3538.0,3.0,75.0,884118.0,5.916197682192357,178.0,16.0,131.0,130.0,4.0,4.0,0.0,8.0,0.0,0.0,29058.0,300.0,1227.0,4216.0,678.0,15804.0,13556.0,21.0,0.0,4.0,28.0,109.0,9.0,76.0,28.0,1.0,14.0,8.0,77.0,81.0,31.0,0.0,179.0,9.0,23.0,13.0,3.0,74.0,10.0,20.0,105.0,1016.0,62.0,4.0,5.954196310386875,0.0,0.0,0.3329886246122027,0.03413566739606127,0.024193548387096774,0.03914603779112348,0.001421772754312909,0.0851063829787234,0.44339622641509435,20.0
1.0,2030.0,0.0,21.0,249718.0,5.4728080580435625,34.0,18.0,24.0,23.0,2.0,0.0,3.0,24.0,1.0,0.0,27887.0,1.0,6391.0,1637.0,42.0,6035.0,5567.0,8.0,0.0,1.0,52.0,71.0,3.0,47.0,25.0,2.0,16.0,1.0,33.0,6.0,5.0,0.0,15.0,22.0,4.0,23.0,0.0,2.0,9.0,78.0,6356.0,309.0,595.0,4.0,5.954196310386875,0.0,0.0,0.2941263328868404,7.106007418671745e-06,0.02559286875595672,0.01247059867749523,0.0002984523115842133,0.032994724875961785,0.2936344969199179,0.0
0.0,2523.0,0.0,56.0,443078.0,5.639734987954027,19.0,7.0,22.0,26.0,5.0,0.0,7.0,15.0,0.0,0.0,21037.0,15.0,783.0,2757.0,284.0,10145.0,8540.0,96.0,0.0,1.0,84.0,131.0,54.0,77.0,24.0,0.0,4.0,5.0,109.0,18.0,9.0,0.0,12.0,13.0,12.0,115.0,0.0,9.0,13.0,25.0,28.0,371.0,176.0,4.0,5.954196310386875,0.0,0.0,0.06080732999705623,0.0005595970900951316,0.001767183204763044,0.0273972602739726,0.0007481736922108269,0.05128205128205128,0.09957081545064378,0.0
0.0,1447.0,0.0,14.0,352267.0,5.414138020505668,4.0,6.0,24.0,7.0,8.0,0.0,6.0,67.0,2.0,1.0,47406.0,2.0,3580.0,1735.0,106.0,4934.0,5250.0,1.0,0.0,1.0,17.0,32.0,19.0,76.0,5.0,1.0,2.0,0.0,34.0,4.0,3.0,0.0,6.0,6.0,1.0,3.0,0.0,2.0,2.0,10.0,3482.0,245.0,251.0,4.0,5.36088642128071,0.0,0.0,0.2029650547123191,0.0001322401481089659,0.10637748515362767,0.01282051282051282,0.0008670587959599747,0.05454545454545454,0.12727272727272726,0.0
0.0,237.0,0.0,7.0,166453.0,5.814283488621612,31.0,18.0,7.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,24115.0,138.0,1151.0,199.0,7.0,7266.0,692.0,4.0,0.0,0.0,8.0,54.0,1.0,5.0,18.0,0.0,6.0,0.0,9.0,1.0,1.0,0.0,10.0,2.0,8.0,20.0,0.0,2.0,3.0,3.0,5.0,41.0,66.0,7.0,5.954196310386875,0.0,0.0,0.15217391304347827,0.0008290628585847056,0.017074618009197448,0.025,0.005376344086021506,0.05,0.15072,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,238.0,0.0,6.0,121014.0,5.695667512502521,5.0,7.0,8.0,5.0,1.0,0.0,4.0,2.0,1.0,1.0,30159.0,178.0,2848.0,373.0,45.0,1608.0,4706.0,5.0,0.0,1.0,12.0,11.0,3.0,12.0,5.0,0.0,6.0,1.0,6.0,5.0,5.0,0.0,13.0,2.0,1.0,2.0,0.0,4.0,3.0,5.0,1468.0,80.0,94.0,4.0,5.491853096329676,0.0,0.0,0.7833333333333333,0.0021460262345679012,0.023534467086452807,0.010338424013969345,0.0060465116279069765,0.04935476567806203,0.05474778163580247,0.0
0.0,16.0,0.0,1.0,3627.0,5.585444849468565,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,16.0,2.0,88.0,129.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,1.0,5.2582321902362645,0.0,0.0,0.0823045267489712,0.0,0.0,0.0044113592500689275,0.0005514199062586159,0.0242624758753791,0.03556658395368073,0.0
